1528949940000,1.7702200000000001,0.0,0.0,0.0
1528950540000,1.7703400000000002,-0.06821250170469284,-0.06821250170469284,0.6809673309326172
1528951140000,1.7706099999999998,-0.0714860602747649,-42.67483198761976,0.7145603895187378
1528951740000,1.77093,-0.07182528165867552,-43.282359446414894,0.709253191947937
1528952340000,1.7705099999999998,-0.07253671350190416,-42.7304899762436,0.6998991966247559
1528952940000,1.77112,-0.07604816398816183,-28.779641292677027,0.7319395542144775
1528953540000,1.7710700000000001,-0.0783438662183471,-22.26695206834571,0.7046839594841003
1528954140000,1.7717900000000002,-0.08127387781860307,-17.767695055730186,0.6757217049598694
1528954740000,1.7723799999999998,-0.0815508320229128,-16.35667064289697,0.6681415438652039
1528955340000,1.7725,-0.08204008475877345,-15.68065855258049,0.65935879945755
1528955940000,1.77214,-0.08255189342889935,-15.301173255078314,0.6652752161026001
1528956540000,1.7730299999999999,-0.08407434867694974,-14.75889011281015,0.6523993015289307
1528957140000,1.77275,-0.08440624369541183,-14.454370776407975,0.6616065502166748
1528957740000,1.7726,-0.08646842750022188,-13.87173802320868,0.6803234815597534
1528958340000,1.77347,-0.08847635780693963,-13.146819617845134,0.6993537545204163
1528958940000,1.7743,-0.09045586950378492,-12.380611946140966,0.6736974716186523
1528959540000,1.7741,-0.09342276147799566,-11.463329523464324,0.709253191947937
1528960140000,1.77435,-0.09381534915883094,-10.889801553746311,0.7067407965660095
1528960740000,1.77427,-0.09670316765550524,-10.223735177214321,0.7374626398086548
1528961340000,1.77373,-0.09858478780370206,-9.641998180846882,0.7556743025779724
1528961940000,1.7725799999999998,-0.0993064233334735,-9.22493118927788,0.7587931752204895
1528962540000,1.7723900000000001,-0.10115880856756121,-8.834098423196952,0.748881459236145
1528963140000,1.77245,-0.1034849138231948,-8.441990951125518,0.7706782221794128
1528963740000,1.77302,-0.10403100971598178,-8.155547525720719,0.7647584080696106
1528964340000,1.7732299999999999,-0.1039467072696425,-7.965691011368107,0.7612622380256653
1528964940000,1.7729,-0.10551781387766823,-7.77721332308653,0.7786083817481995
1528965540000,1.7764900000000001,-0.10692185797961429,-7.598135458187037,0.7900416851043701
1528966140000,1.7770099999999998,-0.10433466086396948,-7.547318741061024,0.78763747215271
1528966740000,1.77731,-0.10422107667545788,-7.520915390794094,0.7906128168106079
1528967340000,1.77708,-0.10407610284164548,-7.513767602935718,0.7896934747695923
1528967940000,1.77731,-0.10496262507513165,-7.500264890386752,0.7826282978057861
1528968540000,1.7774,-0.10697271698154509,-7.456635942657251,0.7607775926589966
1528969140000,1.77722,-0.10738835015217774,-7.420855748841462,0.7559409141540527
1528969740000,1.77816,-0.10768210681271739,-7.393757486601208,0.7575149536132812
1528970340000,1.7777,-0.10825430488330312,-7.368449515217514,0.7704794406890869
1528970940000,1.7765099999999998,-0.10901000341982581,-7.34117918658221,0.7744738459587097
1528971540000,1.7763,-0.1105690575495828,-7.29754601306074,0.7680227756500244
1528972140000,1.77588,-0.11464445482124574,-7.189550147734774,0.8070818781852722
